@relation 'adult 2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z50.0-no-replacement'

@attribute age numeric
@attribute workclass {Private,State-gov,Federal-gov,Self-emp-not-inc,Self-emp-inc,Local-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {HS-grad,Some-college,7th-8th,10th,Doctorate,Prof-school,Bachelors,Masters,11th,Assoc-acdm,Assoc-voc,1st-4th,5th-6th,12th,9th,Preschool}
@attribute education.num numeric
@attribute marital.status {Widowed,Divorced,Separated,Never-married,Married-civ-spouse,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Exec-managerial,Machine-op-inspct,Prof-specialty,Other-service,Adm-clerical,Craft-repair,Transport-moving,Handlers-cleaners,Sales,Farming-fishing,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Unmarried,Own-child,Other-relative,Husband,Wife}
@attribute race {White,Black,Asian-Pac-Islander,Other,Amer-Indian-Eskimo}
@attribute sex {Female,Male}
@attribute capital.gain numeric
@attribute capital.loss numeric
@attribute hours.per.week numeric
@attribute native.country {United-States,Mexico,Greece,Vietnam,China,Taiwan,India,Philippines,Trinadad&Tobago,Canada,South,Holand-Netherlands,Puerto-Rico,Poland,Iran,England,Germany,Italy,Japan,Hong,Honduras,Cuba,Ireland,Cambodia,Peru,Nicaragua,Dominican-Republic,Haiti,El-Salvador,Hungary,Columbia,Guatemala,Jamaica,Ecuador,France,Yugoslavia,Scotland,Portugal,Laos,Thailand,Outlying-US(Guam-USVI-etc)}
@attribute income {<=50K,>50K}

@data
0.013699,Private,0.078095,11th,0.4,Never-married,Other-service,Other-relative,White,Male,0,0,0.193878,United-States,<=50K
0.438356,Self-emp-inc,0.074558,Some-college,0.6,Divorced,Sales,Not-in-family,White,Male,0,0,0.244898,United-States,<=50K
0.630137,Private,0.251812,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.424242,0.397959,United-States,>50K
0.383562,Private,0.313013,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.452055,Private,0.148508,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.075378,HS-grad,0.533333,Never-married,Sales,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.315068,Private,0.061931,HS-grad,0.533333,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.191781,Private,0.11543,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.054795,Private,0.148577,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.150685,Local-gov,0.110686,Assoc-acdm,0.733333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.459596,0.397959,England,<=50K
0.178082,Private,0.194875,Some-college,0.6,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,0.397959,United-States,<=50K
0.315068,Private,0.121508,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.60274,State-gov,0.076531,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.09589,Private,0.245469,Some-college,0.6,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.193878,United-States,<=50K
0.561644,Private,0.112983,HS-grad,0.533333,Widowed,Craft-repair,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.589041,Local-gov,0.024791,Bachelors,0.8,Separated,Prof-specialty,Unmarried,White,Female,0.054551,0,0.55102,United-States,<=50K
0.328767,Private,0.064108,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,White,Male,0.278283,0,0.5,United-States,>50K
0.60274,Private,0.108083,11th,0.4,Divorced,Other-service,Unmarried,White,Female,0,0,0.357143,United-States,<=50K
0.424658,Private,0.135719,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.465753,Private,0.006393,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.30137,Private,0.078855,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.433196,0.397959,United-States,>50K
0.410959,Private,0.119393,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.287671,Private,0.088859,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.035749,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.076881,0,0.5,United-States,>50K
0.191781,Private,0.084898,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.55102,United-States,>50K
0.246575,State-gov,0.117068,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.340909,0.397959,United-States,>50K
0.260274,Private,0.113543,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.110789,Assoc-acdm,0.733333,Divorced,Sales,Unmarried,Black,Female,0,0,0.44898,United-States,<=50K
0.191781,Local-gov,0.234762,Assoc-acdm,0.733333,Never-married,Tech-support,Not-in-family,White,Male,0,0,0.193878,United-States,<=50K
0.09589,Private,0.09451,HS-grad,0.533333,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,0.295918,United-States,<=50K
0.205479,Private,0.014793,10th,0.333333,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,0.397959,United-States,<=50K
0.287671,Self-emp-inc,0.068297,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.397959,United-States,>50K
0.273973,Private,0.05708,Some-college,0.6,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.315068,Private,0.126194,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.452055,Private,0.100084,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.602041,United-States,>50K
0.452055,Private,0.121578,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.246575,Private,0.122681,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.545684,0.397959,United-States,<=50K
0.136986,Self-emp-not-inc,0.239623,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0.630137,Federal-gov,0.018267,Doctorate,1,Divorced,Exec-managerial,Not-in-family,White,Female,0,0.587466,0.602041,United-States,>50K
0.520548,Self-emp-not-inc,0.056277,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
0.534247,Self-emp-inc,0.039686,Masters,0.866667,Divorced,Exec-managerial,Not-in-family,White,Male,0.278283,0,0.602041,United-States,>50K
0.246575,Private,0.824695,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.520408,United-States,>50K
0.520548,Private,0.071321,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.076881,0,0.397959,United-States,>50K
0.136986,Private,0.242619,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.44898,United-States,<=50K
0.205479,Private,0.15747,HS-grad,0.533333,Never-married,Craft-repair,Unmarried,White,Male,0,0,0.091837,United-States,<=50K
0.273973,Federal-gov,0.125007,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.356164,Private,0.071017,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.357143,Portugal,>50K
0.273973,State-gov,0.061931,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.068493,Private,0.112811,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.405797,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.205479,Federal-gov,0.161044,HS-grad,0.533333,Never-married,Other-service,Own-child,Black,Male,0,0,0.397959,United-States,<=50K
0.315068,Private,0.133109,Some-college,0.6,Never-married,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Self-emp-not-inc,0.141866,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Local-gov,0.082786,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.5,United-States,<=50K
0.410959,Private,0.126651,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,>50K
0.273973,Self-emp-not-inc,0.176448,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.193878,United-States,<=50K
0.410959,Private,0.23511,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.465753,Private,0.103003,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Private,0.109787,Prof-school,0.933333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.5,United-States,>50K
0.383562,Private,0.092783,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.09589,State-gov,0.091981,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,0.193878,India,<=50K
0.054795,Self-emp-not-inc,0.208298,Assoc-voc,0.666667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Local-gov,0.147625,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.219178,Private,0.13191,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.096533,Bachelors,0.8,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,0.397959,Philippines,<=50K
0.178082,Private,0.062045,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.315068,State-gov,0.116633,Assoc-voc,0.666667,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.377551,United-States,>50K
0.191781,Private,0.126034,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.082192,Private,0.071639,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.520548,Private,0.008428,Some-college,0.6,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.041096,Private,0.082026,9th,0.266667,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.013699,Private,0.116632,HS-grad,0.533333,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0.03103,0,0.397959,United-States,<=50K
0.178082,Private,0.087497,Assoc-voc,0.666667,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.219178,Self-emp-inc,0.090099,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.653061,United-States,<=50K
0.616438,Local-gov,0.069111,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.082192,Private,0.101325,Some-college,0.6,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,0.22449,United-States,<=50K
0.493151,Private,0.051915,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,Other,Female,0,0,0.397959,United-States,<=50K
0.09589,Private,0.01408,Some-college,0.6,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.575342,Private,0.111148,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,>50K
0.383562,Private,0.085805,Assoc-voc,0.666667,Divorced,Exec-managerial,Not-in-family,White,Male,0.02174,0,0.5,United-States,<=50K
0.753425,Self-emp-not-inc,0.184618,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.356164,Local-gov,0.146323,Assoc-voc,0.666667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.214286,United-States,<=50K
0.136986,Private,0.120543,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0.397959,United-States,<=50K
0.575342,Private,0.200444,9th,0.266667,Never-married,Other-service,Not-in-family,Black,Male,0,0,0.5,United-States,<=50K
0.424658,Private,0.095509,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.09589,Local-gov,0.130152,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.315068,Private,0.236752,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.072981,0,0.397959,United-States,>50K
0.547945,Private,0.062473,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Private,0.12888,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,<=50K
0.39726,Private,0.097258,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571,United-States,>50K
0.191781,Private,0.08495,11th,0.4,Married-spouse-absent,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,0.397959,India,<=50K
0.328767,Private,0.119203,Some-college,0.6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.082192,Private,0.205634,Some-college,0.6,Never-married,Other-service,Unmarried,White,Male,0,0,0.346939,Mexico,<=50K
0.534247,Self-emp-not-inc,0.070046,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.438356,Private,0.105901,7th-8th,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.424658,Private,0.100222,1st-4th,0.066667,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.071653,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.091837,United-States,<=50K
0.219178,Private,0.424428,12th,0.466667,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.191781,Private,0.037034,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.794521,Self-emp-not-inc,0.136553,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.369863,Federal-gov,0.122578,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Local-gov,0.074322,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.436639,0.602041,United-States,>50K
0.30137,Self-emp-not-inc,0.0271,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.369863,Private,0.101557,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.123288,Private,0.147599,HS-grad,0.533333,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.273973,State-gov,0.094428,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.102122,HS-grad,0.533333,Separated,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,Columbia,<=50K
0.39726,Private,0.150247,Bachelors,0.8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.479592,United-States,<=50K
0.479452,Self-emp-not-inc,0.134036,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.205479,Private,0.170891,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.39726,State-gov,0.122765,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.367347,United-States,<=50K
0.356164,Private,0.174359,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.397959,Germany,>50K
0.246575,Self-emp-not-inc,0.171379,11th,0.4,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.846939,United-States,<=50K
0.30137,Private,0.050161,5th-6th,0.133333,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,<=50K
0.068493,State-gov,0.024338,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.244898,United-States,<=50K
0.356164,Private,0.149988,Bachelors,0.8,Divorced,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,>50K
0.383562,Private,0.010219,HS-grad,0.533333,Divorced,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.219178,Private,0.077875,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.410959,Private,0.067695,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,0.295918,United-States,<=50K
0.39726,Private,0.27354,Some-college,0.6,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0.602041,United-States,>50K
0.520548,State-gov,0.127825,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.356164,State-gov,0.156366,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.315323,HS-grad,0.533333,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.030612,United-States,<=50K
0.534247,Private,0.141197,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.44898,United-States,>50K
0.369863,Private,0.146588,HS-grad,0.533333,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.287671,Private,0.150031,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.219178,Private,0.088357,Assoc-acdm,0.733333,Never-married,Sales,Not-in-family,Other,Male,0,0,0.357143,United-States,<=50K
0.178082,Private,0.228422,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,0.397959,Mexico,<=50K
0.39726,Private,0.102598,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.357143,United-States,<=50K
0.191781,Self-emp-not-inc,0.06733,Bachelors,0.8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.55102,United-States,<=50K
0.589041,Private,0.10462,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,1,0,0.397959,United-States,>50K
0.260274,Private,0.101096,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.479452,State-gov,0.229221,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.424658,Local-gov,0.207193,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,>50K
0.082192,Private,0.13458,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.547945,Private,0.090262,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.479452,Local-gov,0.07641,12th,0.466667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.328767,Private,0.069187,HS-grad,0.533333,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Federal-gov,0.089296,Assoc-acdm,0.733333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.128493,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.136986,Private,0.057867,Some-college,0.6,Divorced,Craft-repair,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.493151,Local-gov,0.210188,HS-grad,0.533333,Married-spouse-absent,Transport-moving,Other-relative,White,Female,0,0,0.346939,United-States,<=50K
0.260274,Private,0.247328,Assoc-voc,0.666667,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.377551,United-States,<=50K
0.356164,Local-gov,0.215896,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.170483,Bachelors,0.8,Never-married,Sales,Unmarried,Black,Male,0,0,0.44898,United-States,<=50K
0.410959,Private,0.170989,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.5,United-States,>50K
0.205479,Private,0.253782,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.369863,Private,0.158265,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.561224,United-States,>50K
0.383562,Private,0.075385,HS-grad,0.533333,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,0.142857,United-States,<=50K
0.041096,Private,0.111406,12th,0.466667,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,Mexico,<=50K
0.150685,Private,0.245455,12th,0.466667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.150685,Private,0.205359,Some-college,0.6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.418367,United-States,<=50K
0.260274,Local-gov,0.013788,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,0.397959,United-States,<=50K
0.178082,Local-gov,0.239079,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,0.397959,Germany,<=50K
0.561644,Self-emp-inc,0.096611,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.193878,United-States,>50K
0.328767,Private,0.094709,10th,0.333333,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.077688,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.459184,United-States,<=50K
0.506849,State-gov,0.119124,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.377551,United-States,<=50K
0,Private,0.102926,10th,0.333333,Never-married,Sales,Own-child,White,Female,0,0,0.112245,United-States,<=50K
0.342466,Private,0.065346,HS-grad,0.533333,Divorced,Sales,Not-in-family,White,Female,0,0,0.418367,United-States,<=50K
0.164384,Private,0.186325,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.5,United-States,>50K
0.30137,Private,0.183282,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.287671,Private,0.100452,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.470845,0.438776,United-States,<=50K
0.30137,Private,0.160558,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.191781,Private,0.112969,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,Black,Female,0.140841,0,0.602041,United-States,>50K
0.547945,Private,0.083883,10th,0.333333,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.479592,United-States,<=50K
0.260274,Private,0.144817,Assoc-acdm,0.733333,Never-married,Sales,Not-in-family,Black,Male,0.105201,0,0.428571,United-States,>50K
0.328767,Private,0.20513,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
0.150685,Private,0.07958,9th,0.266667,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,El-Salvador,<=50K
0.328767,Self-emp-not-inc,0.123045,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.315068,Private,0.117084,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.452055,Self-emp-inc,0.123762,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,0.5,Trinadad&Tobago,<=50K
0.136986,Private,0.016845,Assoc-acdm,0.733333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.520548,Private,0.229299,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.44898,United-States,>50K
0.452055,Private,0.223789,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.144946,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Cuba,>50K
0.068493,Private,0.134967,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.397959,Mexico,<=50K
0.342466,Private,0.143742,Assoc-acdm,0.733333,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.287671,Private,0.140484,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.214286,United-States,<=50K
0.246575,Private,0.111701,12th,0.466667,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.128662,9th,0.266667,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0.295918,United-States,<=50K
0.082192,Private,0.11011,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.205479,Private,0.067815,Preschool,0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0.04508,0,0.397959,Cambodia,<=50K
0.684932,Self-emp-not-inc,0.022771,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.074932,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.846939,United-States,>50K
0.260274,Self-emp-not-inc,0.267151,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.346939,Mexico,<=50K
0.328767,Private,0.199753,Some-college,0.6,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Local-gov,0.13826,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.076881,0,0.44898,United-States,>50K
0.30137,Private,0.254535,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0,Private,0.14461,9th,0.266667,Never-married,Other-service,Own-child,Black,Male,0,0,0.346939,United-States,<=50K
0.465753,Private,0.056819,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.164384,Private,0.302303,5th-6th,0.133333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.244898,Mexico,<=50K
